,track_popularity,danceability,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness_energy_combined
24924,24,0.896,0.264,0.0103,0.000453,0.103,0.364,102.001,228707,-5.6625000000000005
597,55,0.711,0.0374,0.183,0.0287,0.122,0.389,104.912,188849,-2.0
9840,29,0.764,0.139,0.016,0.00392,0.562,0.246,151.977,202880,-4.402500000000001
20335,81,0.552,0.297,0.311,0.0,0.119,0.586,183.785,198320,-1.5745
10410,72,0.777,0.0464,0.0929,0.0,0.117,0.34,93.019,247067,-2.2135000000000002
22271,1,0.823,0.301,0.543,0.0,0.135,0.618,95.024,310933,-4.9635
30157,20,0.545,0.0391,0.154,0.0,0.273,0.641,139.97,178367,-2.3115
10132,66,0.789,0.123,0.126,0.0,0.0958,0.073,137.006,234764,-1.8990000000000002
32630,53,0.593,0.0724,0.00808,0.822,0.165,0.0749,138.052,460870,-2.794
27035,65,0.689,0.0383,0.512,0.449,0.0952,0.0963,121.985,238033,-6.144500000000001
30380,56,0.676,0.046,0.0654,0.0,0.414,0.847,113.987,193456,-1.246
24812,54,0.58,0.0626,0.093,0.0,0.109,0.653,74.033,321907,-4.857
20313,64,0.772,0.107,0.0533,0.0,0.0936,0.773,168.04,199813,-1.092
29734,46,0.724,0.0733,0.0892,0.0,0.0806,0.523,125.057,188643,-1.0045
14871,45,0.53,0.0953,0.00223,0.0,0.14,0.489,144.068,220016,-1.3235000000000001
26788,46,0.373,0.0378,0.961,0.0,0.113,0.154,74.868,239173,-6.7583
24207,55,0.534,0.0446,0.0143,0.0,0.197,0.447,122.609,229053,-4.005000000000001
14847,41,0.495,0.0354,0.0073,5.24e-05,0.173,0.574,92.036,202648,-1.4020000000000001
27533,37,0.746,0.149,0.00534,0.00592,0.309,0.402,125.032,201577,-0.721
26857,59,0.608,0.0684,0.199,0.0,0.309,0.422,126.022,182000,-0.10949999999999999
13437,3,0.65,0.0372,0.0526,4.62e-06,0.13,0.593,115.51,254267,-5.297000000000001
14617,16,0.563,0.0509,0.00795,0.0,0.113,0.475,131.857,219683,-3.762
6281,41,0.626,0.129,0.00337,3.79e-06,0.231,0.702,180.129,162667,-1.609
27144,42,0.721,0.0299,0.0377,1.37e-05,0.301,0.562,123.957,160444,-3.4895
27085,33,0.688,0.0694,0.839,0.864,0.115,0.035,116.019,228159,-7.5725
23965,33,0.618,0.229,0.346,0.0,0.116,0.383,84.984,107300,-2.19
8908,41,0.485,0.476,0.596,0.0,0.0592,0.57,179.336,217851,-1.5215
32421,60,0.802,0.153,0.0572,1.06e-06,0.269,0.339,118.997,147605,-2.3125
20217,35,0.744,0.0507,0.00474,0.789,0.128,0.201,128.025,241245,-1.5955000000000001
29518,2,0.654,0.0316,0.0691,1.79e-06,0.077,0.453,97.998,200204,-1.4620000000000002
2348,50,0.781,0.0562,0.141,0.00243,0.093,0.968,130.008,162387,-2.4204999999999997
24753,40,0.795,0.0769,0.052,0.0295,0.319,0.967,114.764,295893,-7.138
12559,65,0.371,0.036,0.0958,0.0,0.116,0.452,77.81,239680,-2.4605
7100,19,0.604,0.312,0.369,0.0,0.0565,0.651,176.181,272800,-2.6740000000000004
6140,66,0.905,0.0881,0.067,2.22e-05,0.0602,0.365,115.031,278520,-4.032500000000001
21653,58,0.685,0.0575,0.168,0.0,0.145,0.542,152.991,150947,-2.506
3626,14,0.713,0.031,0.24,0.0,0.0506,0.469,144.943,264253,-2.0949999999999998
10819,11,0.801,0.0453,0.261,0.0,0.312,0.224,100.023,158160,-2.8215
6571,76,0.961,0.27,0.202,0.00402,0.162,0.324,108.028,207640,-4.1114999999999995
9272,49,0.868,0.352,0.469,0.0,0.108,0.497,134.193,232257,-2.641
31344,49,0.37,0.0347,0.358,3.29e-05,0.12,0.199,150.082,320166,-2.2264999999999997
31064,1,0.539,0.12,0.00224,0.835,0.0623,0.389,129.956,174399,-1.0499999999999998
15810,30,0.567,0.0717,0.0386,0.0,0.171,0.658,152.067,200620,-0.9995
27538,22,0.852,0.247,0.038,0.149,0.801,0.49,124.034,269032,-0.6635
14602,60,0.51,0.0387,0.0324,0.0,0.053,0.334,100.286,262907,-2.3555
13347,4,0.411,0.0417,0.21,1.57e-05,0.243,0.247,90.721,270160,-1.6115000000000002
23010,65,0.538,0.0487,0.0158,0.214,0.0686,0.238,127.103,265920,-3.303
31794,49,0.58,0.03,0.00859,5.13e-06,0.15,0.604,127.991,212284,-2.0305
11609,23,0.439,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,236933,-8.4025
30539,67,0.674,0.0718,0.0363,0.0,0.0576,0.826,144.039,180333,-1.9720000000000002
7042,59,0.752,0.257,0.0339,0.0,0.0998,0.528,191.685,265560,-1.2650000000000001
20767,14,0.719,0.0424,0.689,0.0,0.103,0.789,100.006,206550,-1.4009999999999998
13115,24,0.339,0.0361,0.0021,0.00697,0.319,0.26,84.493,381240,-1.736
17638,50,0.656,0.0509,0.0267,0.0,0.0951,0.498,136.128,206489,-2.5105
18336,83,0.584,0.425,0.0304,0.0,0.189,0.345,97.551,226321,-3.5629999999999997
31022,10,0.803,0.0681,0.105,2.12e-06,0.099,0.674,108.005,203180,-1.4295
27427,40,0.823,0.163,0.0594,0.000744,0.109,0.731,124.023,176613,-2.0694999999999997
9306,40,0.868,0.224,0.293,0.0,0.386,0.638,119.887,290400,-2.804
15797,34,0.435,0.0486,6.88e-05,2.97e-05,0.106,0.467,146.075,227663,-1.1219999999999999
32481,41,0.679,0.0539,0.021,0.00113,0.093,0.49,121.99,200656,-2.6625
23170,28,0.731,0.172,0.122,3e-06,0.135,0.734,115.06,169043,-1.2425
27855,41,0.721,0.104,0.0597,0.000109,0.311,0.513,126.09,142266,-1.645
2626,36,0.75,0.0403,0.000165,0.0402,0.103,0.277,118.005,199322,-3.125
23854,82,0.853,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,-2.2005
8277,23,0.392,0.333,0.0617,0.0,0.125,0.511,83.601,184912,-2.638
28189,19,0.706,0.198,0.00349,0.15,0.0372,0.572,126.928,121417,-3.5940000000000003
24890,71,0.661,0.03,0.452,0.0,0.131,0.256,129.752,263667,-4.3845
27071,43,0.836,0.0689,0.422,0.916,0.162,0.203,120.014,243374,-3.295
31761,68,0.6,0.337,0.00116,0.52,0.124,0.192,127.954,148125,-1.013
23812,77,0.684,0.0386,0.0716,0.0,0.122,0.284,125.046,217440,-3.193
31334,41,0.545,0.0517,0.012,5.84e-06,0.243,0.497,128.066,243584,-1.5554999999999999
18806,93,0.786,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,-1.447
2202,76,0.73,0.0369,0.109,0.0,0.0657,0.595,138.113,192120,-2.4844999999999997
25140,43,0.556,0.0367,0.0549,4.48e-06,0.37,0.591,175.651,298227,-2.8665
17583,59,0.66,0.0685,0.699,0.0,0.0977,0.694,78.007,210627,-1.8255
6464,49,0.714,0.0409,0.181,0.877,0.11,0.571,81.993,210126,-4.114
30628,79,0.399,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,-1.0465
16082,25,0.558,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,388733,-5.446999999999999
16278,5,0.729,0.0351,0.494,1.66e-05,0.0905,0.398,120.994,212231,-2.744
306,61,0.746,0.048,0.0485,0.0,0.195,0.403,114.955,174933,-0.7929999999999999
23654,90,0.745,0.287,0.0204,0.0,0.0658,0.226,179.974,131240,-2.8074999999999997
4395,67,0.74,0.0707,0.242,0.000156,0.319,0.156,136.029,180161,-4.2495
28425,66,0.604,0.033,0.00016,0.611,0.858,0.078,127.929,157031,-1.8745
16193,55,0.49,0.129,0.00234,2.17e-05,0.186,0.437,196.143,274160,-1.4889999999999999
28799,38,0.714,0.193,0.00276,0.00783,0.0917,0.409,128.004,293541,-1.5699999999999998
29847,33,0.635,0.0663,0.309,2.73e-06,0.17,0.386,102.14,186606,-3.121
27834,32,0.693,0.0635,0.00353,0.0387,0.329,0.478,124.027,164516,-1.333
14482,68,0.537,0.0271,0.588,2.29e-05,0.206,0.575,86.813,190320,-6.7375
13160,30,0.584,0.0339,0.00252,0.168,0.276,0.717,125.814,289387,-2.4934999999999996
5112,65,0.597,0.0394,0.0111,4.68e-06,0.0987,0.811,104.008,186681,-4.973
25677,10,0.633,0.0334,0.0347,0.0,0.275,0.693,120.009,207072,-1.8059999999999998
28417,25,0.639,0.183,0.0337,2.33e-06,0.178,0.231,128.024,171562,-1.6400000000000001
17558,68,0.746,0.0345,0.0438,2.51e-06,0.112,0.928,119.97,267827,-2.5829999999999997
24836,64,0.847,0.0641,0.0118,0.0,0.283,0.752,99.693,259440,-4.775
24984,6,0.804,0.0636,0.00886,0.116,0.0368,0.806,124.323,285333,-7.0375000000000005
29704,59,0.731,0.149,0.00256,1.49e-05,0.386,0.651,150.163,219200,-1.8904999999999998
26448,47,0.679,0.0411,0.492,0.00385,0.379,0.186,87.034,360476,-6.195
32303,1,0.611,0.0346,0.0127,0.00325,0.125,0.414,129.972,243413,-1.8235000000000001
8193,22,0.752,0.24,0.225,0.0,0.13,0.687,88.014,237200,-1.8635
32695,16,0.673,0.0875,0.00162,0.783,0.5,0.046,127.981,172520,-0.8955
12904,47,0.607,0.0575,0.00124,5.26e-06,0.139,0.795,120.055,181271,-1.0550000000000002
2262,36,0.604,0.0354,0.651,0.0,0.0934,0.531,100.347,322027,-3.057
4699,43,0.824,0.0969,0.693,0.000158,0.178,0.54,98.074,209755,-2.9040000000000004
17252,53,0.708,0.0418,0.253,0.000692,0.0878,0.634,115.987,339310,-3.6335
11925,62,0.518,0.0339,0.23,0.000226,0.124,0.712,86.604,265547,-7.1255
6090,47,0.73,0.327,0.0428,0.0,0.103,0.535,168.049,212800,-4.2379999999999995
26066,12,0.545,0.156,0.284,3e-05,0.102,0.532,84.816,262510,-2.8655
15314,30,0.493,0.0324,0.0719,0.0,0.151,0.429,73.389,218609,-1.996
1886,74,0.496,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,-1.7065
21391,67,0.826,0.212,0.102,0.0,0.245,0.808,119.954,224916,-2.273
11092,58,0.904,0.0975,0.162,0.0,0.14,0.716,124.975,198889,-3.1645
17652,62,0.727,0.0806,0.0893,3.95e-06,0.0886,0.668,136.989,145951,-2.1799999999999997
29241,35,0.618,0.0351,0.00575,0.0427,0.075,0.131,120.979,177583,-1.3825
14415,69,0.639,0.0372,0.0528,0.0,0.336,0.871,119.485,233373,-1.2440000000000002
7952,10,0.774,0.346,0.000146,1.99e-05,0.112,0.353,201.843,181400,-3.988
32826,47,0.645,0.0294,0.00106,0.00264,0.199,0.375,112.028,188371,-2.3815
21274,65,0.856,0.116,0.157,0.0,0.112,0.916,104.042,157049,-2.05
15076,17,0.521,0.0444,0.000107,0.0,0.237,0.638,140.026,207536,-1.5525
22026,42,0.325,0.0379,0.916,0.005,0.111,0.162,89.212,308250,-4.821000000000001
28802,1,0.628,0.0921,0.001,0.527,0.238,0.357,130.019,159544,-1.8690000000000002
32022,1,0.658,0.0518,0.0201,4.61e-06,0.0961,0.313,112.027,227143,-1.7145000000000001
5893,57,0.688,0.318,0.282,0.807,0.0733,0.452,82.957,121446,-10.518500000000001
29162,34,0.763,0.292,0.0989,0.0576,0.0936,0.477,140.028,190043,-0.8765000000000001
12302,50,0.576,0.0401,0.0729,0.000581,0.0756,0.718,140.703,219267,-4.8055
13890,49,0.786,0.0472,0.416,0.00119,0.0756,0.712,88.969,177507,-7.7405
24995,8,0.824,0.202,0.126,0.0,0.245,0.765,110.2,315293,-5.007
1068,61,0.678,0.0342,0.0587,0.249,0.0928,0.28,117.029,285973,-1.9549999999999998
22480,26,0.802,0.0545,0.0241,0.0,0.165,0.544,130.652,218013,-1.9529999999999998
12895,75,0.598,0.0279,0.13,0.225,0.112,0.805,114.169,340742,-4.2675
17306,64,0.599,0.0789,0.0525,0.00719,0.103,0.593,108.061,193333,-1.4140000000000001
2380,80,0.602,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,-2.638
16645,79,0.828,0.118,0.0156,0.0,0.124,0.598,94.052,224681,-3.276
27931,28,0.837,0.0495,0.0186,0.26,0.451,0.0392,120.01,246000,-3.4635000000000002
7804,77,0.801,0.221,0.00253,0.000655,0.0698,0.805,87.279,278387,-2.823
15398,76,0.489,0.0352,0.313,0.185,0.287,0.15,117.292,300400,-3.8215000000000003
10409,71,0.744,0.156,0.0434,0.0,0.0911,0.736,173.95,189880,-1.2605
10758,35,0.565,0.0576,0.0196,0.129,0.0708,0.971,134.993,121574,-3.1445000000000003
8431,28,0.488,0.0436,0.0759,0.0,0.14,0.425,160.022,172027,-3.547
16236,47,0.697,0.0276,0.00706,2.59e-05,0.378,0.414,122.028,177253,-1.9975
19904,26,0.651,0.0409,0.132,0.00394,0.356,0.774,126.968,245600,-3.2915
16125,45,0.288,0.0673,0.0172,0.0567,0.541,0.621,162.233,250947,-2.949
30072,68,0.792,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,-2.492
15935,33,0.263,0.143,1.44e-05,0.37,0.0982,0.429,133.991,204907,-1.7675
1729,72,0.652,0.0465,0.0227,0.0,0.0789,0.486,118.491,200107,-1.0545
12676,2,0.738,0.0343,0.219,0.364,0.26,0.696,139.086,184400,-2.0755
19292,64,0.679,0.0499,0.0226,0.17,0.239,0.882,173.995,201947,-2.956
32040,14,0.824,0.301,0.0201,0.000352,0.0968,0.623,103.976,210163,-1.8940000000000001
22392,21,0.554,0.295,0.565,0.00627,0.111,0.239,83.911,215680,-4.103
21982,68,0.674,0.0274,0.837,1.91e-05,0.098,0.503,124.895,237907,-3.7015
12856,63,0.754,0.0351,0.00539,0.000152,0.0871,0.341,119.186,258173,-4.101999999999999
29850,31,0.773,0.0309,0.0157,4e-05,0.0659,0.262,124.983,166090,-3.6365
6619,88,0.453,0.0638,0.449,0.0,0.19,0.516,122.973,204533,-3.8369999999999997
22975,80,0.584,0.0262,0.678,0.0,0.106,0.299,95.969,224586,-2.2075
12761,53,0.597,0.0299,0.389,3.04e-05,0.114,0.11,109.609,253227,-3.9125
17431,1,0.592,0.047,0.157,0.0,0.108,0.351,104.075,222115,-1.3730000000000002
29490,24,0.617,0.0513,0.0062,0.546,0.141,0.0534,128.034,170625,-2.0015
5593,57,0.798,0.0541,0.587,0.927,0.114,0.537,82.099,136680,-3.3
7391,66,0.478,0.126,0.0749,0.0105,0.0633,0.204,139.941,189973,-2.2144999999999997
7087,8,0.738,0.86,0.00215,0.0,0.065,0.721,172.04,260960,-4.0695
8051,64,0.713,0.439,0.0867,0.0,0.636,0.694,94.036,304147,-3.7865
11882,4,0.658,0.0618,0.279,7.9e-06,0.0533,0.89,137.393,227840,-6.2625
2367,16,0.704,0.0564,0.421,1.08e-06,0.28,0.491,130.047,250000,-4.3805
7829,55,0.827,0.302,0.0219,2.91e-05,0.127,0.694,87.257,290440,-2.1215
2535,77,0.738,0.0731,0.0389,0.00171,0.388,0.336,122.003,212640,-1.7525000000000002
27146,58,0.872,0.0759,0.00389,0.0725,0.834,0.304,126.019,245714,-4.0855
24964,38,0.802,0.239,0.146,0.0,0.202,0.833,93.929,282000,-4.877
27045,51,0.667,0.0337,0.516,0.912,0.0994,0.127,108.991,268986,-6.0184999999999995
348,56,0.715,0.0325,0.055,0.0236,0.269,0.357,128.024,185161,-2.8040000000000003
10079,70,0.673,0.166,0.557,0.0,0.118,0.78,175.912,203000,-1.658
9593,50,0.753,0.332,0.301,0.0,0.136,0.85,166.055,188234,-2.2600000000000002
28330,34,0.666,0.0893,0.0021,0.196,0.369,0.181,126.077,144762,-2.1254999999999997
32316,43,0.672,0.0558,0.145,8.57e-06,0.0886,0.333,105.078,177293,-2.719
1752,66,0.508,0.0628,0.272,0.0,0.0563,0.472,79.983,261640,-2.5940000000000003
11303,41,0.781,0.0266,0.406,3.36e-05,0.0949,0.788,100.066,267000,-4.909
9435,54,0.693,0.352,0.319,0.0,0.11,0.607,98.969,174536,-2.0585
22776,43,0.558,0.0356,0.836,0.0,0.118,0.58,79.397,143931,-2.9139999999999997
25038,41,0.847,0.0467,0.00127,0.000386,0.0332,0.692,97.977,232385,-3.1485000000000003
8391,28,0.576,0.438,0.0952,0.0,0.418,0.636,155.191,262707,-1.6
6495,2,0.733,0.0555,0.388,0.744,0.111,0.152,142.051,126761,-4.5705
19103,80,0.785,0.123,0.0598,0.0,0.218,0.49,100.016,235284,-3.4659999999999997
26050,17,0.78,0.0945,0.645,4.52e-05,0.074,0.611,81.908,190533,-4.699
26847,25,0.587,0.0941,0.00046,0.789,0.0835,0.266,128.013,363750,-1.3425
28284,48,0.752,0.0384,0.315,0.22,0.112,0.269,123.997,170328,-3.8755
2716,4,0.598,0.0478,0.121,0.0,0.158,0.732,97.479,206327,-1.6255000000000002
20199,13,0.682,0.0497,0.00113,0.83,0.0455,0.187,127.995,352505,-3.0065
18838,96,0.721,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,-3.1605
12555,64,0.493,0.046,0.0202,0.00106,0.102,0.656,113.618,232533,-6.665
5782,45,0.855,0.428,0.0601,0.0,0.0417,0.818,129.842,142163,-3.6805000000000003
50,56,0.75,0.0572,0.0917,1.59e-05,0.111,0.48,120.038,171500,-1.8985
12959,43,0.609,0.0269,0.42,1.04e-06,0.107,0.295,115.878,180821,-3.91
3040,67,0.586,0.039,0.00247,0.0107,0.152,0.496,124.99,233347,-2.036
31724,57,0.568,0.109,0.0004,0.397,0.0954,0.313,125.998,170495,-1.402
18743,10,0.738,0.0495,0.268,0.00114,0.163,0.319,146.067,180898,-2.1265
583,87,0.741,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,-3.4965
5753,53,0.741,0.166,0.243,0.868,0.105,0.308,148.072,156222,-6.09235
28305,34,0.595,0.0841,0.00216,0.642,0.0788,0.45,126.048,140615,-0.908
18498,57,0.729,0.0397,0.00205,0.021,0.128,0.832,124.992,263973,-1.3
130,79,0.69,0.0622,0.253,0.0,0.116,0.544,102.04,210091,-2.2015000000000002
29897,38,0.792,0.0478,0.558,0.86,0.0972,0.969,115.003,248104,-6.0245
32179,24,0.643,0.137,0.0016,0.00287,0.421,0.211,128.101,172505,-2.4480000000000004
18926,60,0.831,0.0791,0.173,4.07e-05,0.352,0.76,94.007,167288,-3.3725
21490,1,0.678,0.196,0.453,8.99e-05,0.0716,0.551,70.958,331280,-3.7369999999999997
5888,64,0.615,0.114,0.968,0.809,0.106,0.178,159.033,133165,-5.95
2243,46,0.602,0.055,0.0233,5.78e-05,0.229,0.28,145.084,197547,-2.6445
6540,42,0.661,0.0958,0.883,0.742,0.125,0.603,97.645,124173,-2.0935
2400,68,0.673,0.115,0.522,0.0,0.235,0.713,171.86,232000,-2.505
13416,70,0.635,0.111,0.0597,0.0,0.601,0.922,156.014,175493,-2.3585000000000003
25591,67,0.913,0.226,0.0272,0.000503,0.167,0.497,123.061,234093,-2.1445000000000003
6598,61,0.752,0.269,0.382,0.0,0.0875,0.826,97.225,172500,-2.8085
9258,43,0.778,0.244,0.212,1.59e-06,0.111,0.181,117.944,229880,-2.556
4760,49,0.676,0.0428,0.1,0.254,0.326,0.688,123.018,253444,-1.904
1030,37,0.703,0.0322,0.0275,0.00284,0.255,0.939,123.997,191947,-2.9135
12501,63,0.759,0.056,0.0333,0.00312,0.0743,0.948,154.624,228327,-6.4375
28652,84,0.72,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053,-2.894
22456,16,0.807,0.0357,0.171,0.000255,0.0868,0.884,131.071,234467,-2.9945
7536,49,0.771,0.152,0.0172,0.0,0.0875,0.713,155.967,259733,-1.7959999999999998
32451,52,0.69,0.0566,0.044,0.017,0.108,0.252,122.049,187131,-2.118
1549,66,0.718,0.0571,0.284,1.58e-06,0.0971,0.368,132.893,190098,-2.122
21307,75,0.792,0.0589,0.165,0.0,0.0501,0.794,94.968,201526,-1.1085
761,53,0.394,0.181,0.0906,0.0,0.473,0.616,207.687,234133,-3.5690000000000004
19004,72,0.788,0.241,0.313,0.000225,0.249,0.713,180.007,210360,-1.1815
8905,27,0.634,0.272,0.0661,1.21e-05,0.0632,0.643,88.788,195157,-4.131
14642,62,0.574,0.041,0.00121,2.92e-06,0.108,0.669,119.068,181707,-1.5814999999999997
20020,60,0.831,0.0843,0.0386,0.000473,0.0708,0.96,93.998,287920,-2.266
3179,33,0.366,0.0415,0.00769,0.767,0.124,0.286,137.427,229827,-2.0309999999999997
1869,81,0.791,0.0413,0.407,0.0,0.148,0.536,96.057,179449,-2.244
2039,47,0.715,0.0413,0.207,0.0,0.209,0.306,104.066,188221,-3.9005
6804,45,0.734,0.0448,0.0842,0.0,0.107,0.899,82.504,289443,-2.7745
9377,55,0.842,0.505,0.0747,0.0,0.123,0.32,150.933,179507,-3.17
27361,25,0.855,0.0423,0.354,0.029,0.15,0.875,118.002,199095,-3.4205
13860,55,0.242,0.0663,0.056,0.116,0.38,0.671,96.929,276427,-3.7705
8875,20,0.515,0.669,0.734,0.0,0.635,0.742,98.709,151992,-3.016
18847,55,0.622,0.137,0.361,3.5e-05,0.156,0.426,198.003,276427,-1.6385000000000003
6037,48,0.552,0.285,0.0176,0.00327,0.258,0.561,89.017,281960,-2.0595000000000003
16757,69,0.722,0.0734,0.0785,6.46e-06,0.124,0.852,92.022,210286,-1.613
8721,17,0.764,0.408,0.628,0.0,0.0919,0.223,86.978,137968,-2.9175
16414,40,0.685,0.0344,0.963,0.0012,0.11,0.157,111.483,195187,-6.487
21271,76,0.713,0.102,0.273,0.0,0.149,0.734,138.009,271333,-1.4235
11107,28,0.633,0.046,0.0252,1.13e-06,0.302,0.285,160.131,207324,-5.874499999999999
5274,3,0.395,0.0897,0.557,0.0,0.117,0.597,131.688,195133,-1.6829999999999998
28216,49,0.725,0.0457,0.262,0.81,0.302,0.181,128.075,238827,-2.584
27352,48,0.888,0.161,5.49e-05,0.806,0.0465,0.544,125.001,231515,-3.1075
21704,24,0.649,0.322,0.156,0.0,0.115,0.802,92.073,224000,-1.2389999999999999
1236,73,0.509,0.0678,0.304,0.0,0.0452,0.55,118.413,227480,-2.5189999999999997
14645,51,0.751,0.035,0.208,1.4e-06,0.0895,0.601,94.997,153813,-2.5385
30617,40,0.605,0.0716,0.014,0.0,0.0978,0.406,147.937,150920,-1.514
24226,55,0.69,0.101,0.343,9.56e-05,0.178,0.691,79.305,225333,-3.6045000000000003
19762,86,0.563,0.271,0.114,0.0254,0.304,0.55,154.355,162596,-3.671
24535,59,0.643,0.0564,0.129,0.00105,0.095,0.339,130.026,386627,-5.758
17845,59,0.442,0.0381,0.653,0.0,0.118,0.423,85.744,179937,-1.813
12281,69,0.744,0.0364,0.175,0.00367,0.26,0.89,125.061,268507,-2.5915
1597,76,0.581,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,-1.5619999999999998
29024,13,0.394,0.0795,0.0114,0.0961,0.337,0.23,127.983,178125,-0.10349999999999998
27241,58,0.576,0.0392,0.000452,0.00045,0.163,0.235,128.054,158438,-1.0645
25703,46,0.72,0.194,0.391,0.00152,0.108,0.487,125.022,209480,-3.4695
8183,31,0.542,0.38,0.0795,0.0,0.135,0.859,89.592,261040,-2.282
17949,69,0.697,0.128,0.425,0.0,0.191,0.313,186.125,199813,-3.2375000000000003
17996,37,0.756,0.0687,0.102,2.48e-05,0.0185,0.699,126.423,215880,-2.9225000000000003
225,41,0.63,0.0978,0.0717,0.0,0.108,0.499,122.055,196475,-1.5135
30416,82,0.749,0.227,0.241,0.0,0.52,0.641,86.989,263373,-2.0545
25433,40,0.744,0.0553,0.703,0.71,0.0779,0.494,80.001,142359,-2.0635000000000003
27323,49,0.86,0.249,0.316,0.237,0.0701,0.435,121.986,331500,-3.2104999999999997
11873,49,0.646,0.0264,0.159,0.00114,0.27,0.895,113.708,191773,-7.6049999999999995
25560,63,0.525,0.169,0.176,0.00648,0.0769,0.483,91.708,256800,-3.0980000000000003
17296,24,0.753,0.0779,0.00589,0.00149,0.0575,0.708,124.003,329289,-2.6005
10812,52,0.745,0.287,0.0204,0.0,0.0658,0.226,179.974,131280,-2.8074999999999997
7458,43,0.351,0.11,0.0394,0.0345,0.217,0.502,167.935,185973,-2.908
4364,67,0.843,0.0419,0.202,0.000117,0.0822,0.613,109.973,172800,-1.9000000000000001
26073,25,0.839,0.229,0.12,0.00288,0.0796,0.772,91.014,246880,-3.5495
1692,14,0.529,0.0829,5.65e-05,0.0,0.318,0.578,108.855,203733,-1.5465
19515,51,0.597,0.307,0.138,0.0,0.181,0.598,83.376,187773,-3.834
23713,66,0.604,0.128,0.134,0.0,0.0879,0.491,171.887,220604,-3.9309999999999996
25966,51,0.482,0.0518,0.204,0.000239,0.0973,0.536,82.019,165040,-3.4875
8664,1,0.581,0.315,0.0185,0.0,0.132,0.493,169.472,309600,-2.3139999999999996
14690,35,0.743,0.0352,0.000106,0.00253,0.0493,0.74,114.617,384733,-5.4965
22556,56,0.732,0.0476,0.0459,3.11e-05,0.123,0.607,107.978,160760,-1.464
1089,70,0.652,0.039,0.317,0.0,0.104,0.186,120.073,312427,-3.5029999999999997
7510,42,0.427,0.12,2.92e-05,0.0114,0.386,0.313,77.511,304363,-1.4264999999999999
17699,50,0.757,0.127,0.0355,0.0,0.0555,0.69,99.929,194550,-2.2245000000000004
13547,2,0.467,0.0967,0.263,0.778,0.194,0.562,146.045,210187,-3.0155
4328,21,0.672,0.145,0.0981,0.0,0.185,0.309,94.111,164840,-3.0405
1746,55,0.671,0.053,0.00304,0.00287,0.352,0.57,127.976,288880,-1.0395
5152,44,0.591,0.04,0.00927,0.0,0.328,0.3,154.965,232302,-1.6635000000000002
19031,64,0.781,0.0684,0.135,0.000826,0.0784,0.459,175.996,198875,-2.716
14362,80,0.756,0.0544,0.217,0.00474,0.096,0.537,117.023,155720,-3.659
6088,65,0.633,0.323,0.32,3.4e-06,0.234,0.522,94.971,228173,-3.2239999999999998
16820,38,0.432,0.162,0.166,2.13e-06,0.194,0.608,73.819,183830,-2.8175000000000003
3989,54,0.706,0.0337,0.11,0.000626,0.0784,0.545,113.956,207307,-3.1515
14504,69,0.606,0.0339,0.501,8.3e-06,0.152,0.563,67.409,274040,-5.9625
5614,51,0.755,0.156,0.41,0.00467,0.206,0.236,86.06,158372,-3.4404999999999997
10931,72,0.457,0.132,0.0019,0.0,0.831,0.298,147.268,215510,-0.8460000000000001
25262,30,0.76,0.256,0.348,3.83e-05,0.333,0.455,89.665,193293,-3.5995
22173,50,0.766,0.0484,0.19,0.0,0.157,0.299,134.028,234853,-2.4085
16713,25,0.751,0.144,0.832,2.67e-06,0.0968,0.431,138.019,180521,-6.737
21921,83,0.796,0.147,0.0247,0.0,0.132,0.179,97.981,200107,-3.1799999999999997
12647,49,0.414,0.0292,0.506,0.000332,0.132,0.177,148.283,212693,-3.512
18636,61,0.642,0.103,0.143,0.0,0.776,0.653,96.996,184185,-1.2985
13262,72,0.529,0.0566,0.00224,0.000685,0.297,0.769,127.316,210880,-2.371
5019,41,0.703,0.0379,0.0441,0.0618,0.152,0.596,109.989,235755,-2.956
23837,67,0.586,0.0615,0.111,0.0,0.134,0.508,133.629,260253,-3.319
2750,69,0.695,0.0483,0.41,0.0,0.237,0.58,124.989,234507,-2.0985
16237,8,0.429,0.0493,0.032,0.709,0.37,0.0671,119.975,263755,-4.036
3434,63,0.629,0.0444,0.0864,7.72e-05,0.0431,0.358,118.01,220960,-4.6325
13713,67,0.561,0.0327,0.902,0.000469,0.111,0.298,161.861,236307,-5.2540000000000004
13702,28,0.534,0.0717,0.0359,0.00539,0.721,0.686,127.967,205907,-3.582
9195,70,0.897,0.211,0.0297,0.186,0.0894,0.767,102.305,208267,-4.9385
6114,78,0.706,0.0324,0.139,6.98e-05,0.465,0.657,140.081,158707,-2.4675
